ORDERNUMBER,Customer Name,Sales,Quantity Ordered,Price Each,MSRP,Mark Up/Down,Product Line,Order Line Number,Product Code,Order Date,Month,Year,Status,Quarter ID,Deal Size,Small Deal,Medium Deal,Large Deal,Contact Last Name,Contact First Name,Phone,Address,City,State,Postal Code,Country,Territory,Classic Cars,Motorcycles,Planes,Ships,Trains,Trucks and Buses,Vintage Cars
10251,Tekni Collectables Inc.,7078.23,43,100.0,193.0,-93.0,Motorcycles,4,S10_4698,2004-05-18,May,2004,Shipped,2,Large Deal,0,0,1,Brown,William,2015559350,7476 Moss Rd.  ,Newark,NJ,94019,USA,AMER,0,1,0,0,0,0,0
10263,Gift Depot Inc.,8336.94,41,100.0,193.0,-93.0,Motorcycles,4,S10_4698,2004-06-28,June,2004,Shipped,2,Large Deal,0,0,1,King,Julie,2035552570,25593 South Bay Ln.  ,Bridgewater,CT,97562,USA,AMER,0,1,0,0,0,0,0
10275,La Rochelle Gifts,6901.92,36,100.0,193.0,-93.0,Motorcycles,3,S10_4698,2004-07-23,July,2004,Shipped,3,Medium Deal,0,1,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,0,1,0,0,0,0,0
10285,Marta's Replicas Co.,5438.07,27,100.0,193.0,-93.0,Motorcycles,8,S10_4698,2004-08-27,August,2004,Shipped,3,Medium Deal,0,1,0,Hernandez,Marta,6175558555,39323 Spinnaker Dr.  ,Cambridge,MA,51247,USA,AMER,0,1,0,0,0,0,0
10299,"Toys of Finland, Co.",6683.34,29,100.0,193.0,-93.0,Motorcycles,11,S10_4698,2004-09-30,September,2004,Shipped,3,Medium Deal,0,1,0,Karttunen,Matti,90-224 8555,Keskuskatu 45  ,Helsinki,N/A,21240,Finland,EMEA,0,1,0,0,0,0,0
10308,Mini Classics,4570.4,20,100.0,193.0,-93.0,Motorcycles,1,S10_4698,2004-10-15,October,2004,Shipped,4,Medium Deal,0,1,0,Frick,Steve,9145554562,3758 North Pendale Street  ,White Plains,NY,24067,USA,AMER,0,1,0,0,0,0,0
10318,Diecast Classics Inc.,7667.14,37,100.0,193.0,-93.0,Motorcycles,3,S10_4698,2004-11-02,November,2004,Shipped,4,Large Deal,0,0,1,Yu,Kyung,2155551555,7586 Pompton St.  ,Allentown,PA,70267,USA,AMER,0,1,0,0,0,0,0
10329,Land of Toys Inc.,5868.2,26,100.0,193.0,-93.0,Motorcycles,3,S10_4698,2004-11-15,November,2004,Shipped,4,Medium Deal,0,1,0,Yu,Kwai,2125557818,897 Long Airport Avenue  ,NYC,NY,10022,USA,AMER,0,1,0,0,0,0,0
10339,"Tokyo Collectables, Ltd",2990.13,39,76.67,193.0,-116.33,Motorcycles,3,S10_4698,2004-11-23,November,2004,Shipped,4,Small Deal,1,0,0,Shimamura,Akiko,+81 3 3584 0555,2-2-8 Roppongi  ,Minato-ku,Tokyo,106-0032,Japan,APAC,0,1,0,0,0,0,0
10362,Technics Stores Inc.,3664.1,22,100.0,193.0,-93.0,Motorcycles,4,S10_4698,2005-01-05,January,2005,Shipped,1,Medium Deal,0,1,0,Hirano,Juri,6505556809,9408 Furth Circle  ,Burlingame,CA,94217,USA,AMER,0,1,0,0,0,0,0
10374,"Australian Gift Network, Co",3834.38,22,100.0,193.0,-93.0,Motorcycles,1,S10_4698,2005-02-02,February,2005,Shipped,1,Medium Deal,0,1,0,Calaghan,Tony,61-7-3844-6555,31 Duncan St. West End  ,South Brisbane,Queensland,4101,Australia,APAC,0,1,0,0,0,0,0
10388,FunGiftIdeas.com,1822.17,21,86.77,193.0,-106.23,Motorcycles,7,S10_4698,2005-03-03,March,2005,Shipped,1,Small Deal,1,0,0,Benitez,Violeta,5085552555,1785 First Street  ,New Bedford,MA,50553,USA,AMER,0,1,0,0,0,0,0
10403,"UK Collectables, Ltd.",11886.6,66,100.0,193.0,-93.0,Motorcycles,9,S10_4698,2005-04-08,April,2005,Shipped,2,Large Deal,0,0,1,Devon,Elizabeth,(171) 555-2282,Berkeley Gardens 12  Brewery  ,Liverpool,N/A,WX1 6LT,UK,EMEA,0,1,0,0,0,0,0
10417,Euro Shopping Channel,9218.16,56,100.0,193.0,-93.0,Motorcycles,4,S10_4698,2005-05-13,May,2005,Disputed,2,Large Deal,0,0,1,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,1,0,0,0,0,0
10105,Danish Wholesale Imports,7208.0,50,100.0,136.0,-36.0,Classic Cars,2,S10_4757,2003-02-11,February,2003,Shipped,1,Large Deal,0,0,1,Petersen,Jytte,31 12 3555,Vinb'ltet 34  ,Kobenhavn,N/A,1734,Denmark,EMEA,1,0,0,0,0,0,0
10119,Salzburg Collectables,5004.8,46,100.0,136.0,-36.0,Classic Cars,11,S10_4757,2003-04-28,April,2003,Shipped,2,Medium Deal,0,1,0,Pipps,Georg,6562-9555,Geislweg 14  ,Salzburg,N/A,5020,Austria,EMEA,1,0,0,0,0,0,0
10129,"Stylish Desk Decors, Co.",4398.24,33,100.0,136.0,-36.0,Classic Cars,2,S10_4757,2003-06-12,June,2003,Shipped,2,Medium Deal,0,1,0,Brown,Ann,(171) 555-0297,35 King George  ,London,N/A,WX3 6FW,UK,EMEA,1,0,0,0,0,0,0
10143,Mini Creations Ltd.,5597.76,49,100.0,136.0,-36.0,Classic Cars,15,S10_4757,2003-08-10,August,2003,Shipped,3,Medium Deal,0,1,0,Tam,Wing C,5085559555,4575 Hillside Dr.  ,New Bedford,MA,50553,USA,AMER,1,0,0,0,0,0,0
10155,"Toys of Finland, Co.",4526.08,32,100.0,136.0,-36.0,Classic Cars,13,S10_4757,2003-10-06,October,2003,Shipped,4,Medium Deal,0,1,0,Karttunen,Matti,90-224 8555,Keskuskatu 45  ,Helsinki,N/A,21240,Finland,EMEA,1,0,0,0,0,0,0
10167,Scandinavian Gift Ideas,5924.16,44,100.0,136.0,-36.0,Classic Cars,9,S10_4757,2003-10-23,October,2003,Cancelled,4,Medium Deal,0,1,0,Larsson,Maria,0695-34 6555,?kergatan 24  ,Boras,N/A,S-844 67,Sweden,EMEA,1,0,0,0,0,0,0
10178,Alpha Cognac,3492.48,24,100.0,136.0,-36.0,Classic Cars,12,S10_4757,2003-11-08,November,2003,Shipped,4,Medium Deal,0,1,0,Roulet,Annette,61.77.6555,1 rue Alsace-Lorraine  ,Toulouse,N/A,31000,France,EMEA,1,0,0,0,0,0,0
10186,"Double Decker Gift Stores, Ltd",3854.24,26,100.0,136.0,-36.0,Classic Cars,9,S10_4757,2003-11-14,November,2003,Shipped,4,Medium Deal,0,1,0,Hardy,Thomas,(171) 555-7555,120 Hanover Sq.  ,London,N/A,WA1 1DP,UK,EMEA,1,0,0,0,0,0,0
10197,Enaco Distributors,5324.4,45,100.0,136.0,-36.0,Classic Cars,6,S10_4757,2003-11-26,November,2003,Shipped,4,Medium Deal,0,1,0,Saavedra,Eduardo,(93) 203 4555,"Rambla de Catalu�a, 23  ",Barcelona,N/A,8022,Spain,EMEA,1,0,0,0,0,0,0
10209,"Men 'R' US Retailers, Ltd.",5197.92,39,100.0,136.0,-36.0,Classic Cars,8,S10_4757,2004-01-09,January,2004,Shipped,1,Medium Deal,0,1,0,Chandler,Michael,2155554369,6047 Douglas Av.  ,Los Angeles,CA,N/A,USA,AMER,1,0,0,0,0,0,0
10222,Collectable Mini Designs Co.,5997.6,49,100.0,136.0,-36.0,Classic Cars,12,S10_4757,2004-02-19,February,2004,Shipped,1,Medium Deal,0,1,0,Thompson,Valarie,7605558146,361 Furth Circle  ,San Diego,CA,91217,USA,AMER,1,0,0,0,0,0,0
10248,Land of Toys Inc.,2910.4,20,100.0,136.0,-36.0,Classic Cars,3,S10_4757,2004-05-07,May,2004,Cancelled,2,Small Deal,1,0,0,Yu,Kwai,2125557818,897 Long Airport Avenue  ,NYC,NY,10022,USA,AMER,1,0,0,0,0,0,0
10261,Quebec Home Shopping Network,3378.24,27,100.0,136.0,-36.0,Classic Cars,1,S10_4757,2004-06-17,June,2004,Shipped,2,Medium Deal,0,1,0,Fresnisre,Jean,(514) 555-8054,43 rue St. Laurent  ,Montreal,Quebec,H1J 1C3,Canada,AMER,1,0,0,0,0,0,0
10273,Petit Auto,3508.8,30,100.0,136.0,-36.0,Classic Cars,4,S10_4757,2004-07-21,July,2004,Shipped,3,Medium Deal,0,1,0,Dewey,Catherine,(02) 5554 67,Rue Joseph-Bens 532  ,Bruxelles,N/A,B-1180,Belgium,EMEA,1,0,0,0,0,0,0
10283,"Royal Canadian Collectables, Ltd.",2992.0,25,100.0,136.0,-36.0,Classic Cars,6,S10_4757,2004-08-20,August,2004,Shipped,3,Small Deal,1,0,0,Lincoln,Elizabeth,(604) 555-4555,23 Tsawassen Blvd.  ,Tsawassen,BC,T2F 8M4,Canada,AMER,1,0,0,0,0,0,0
10295,Gifts4AllAges.com,3427.2,24,100.0,136.0,-36.0,Classic Cars,1,S10_4757,2004-09-10,September,2004,Shipped,3,Medium Deal,0,1,0,Yoshido,Juri,6175559555,8616 Spinnaker Dr.  ,Boston,MA,51003,USA,AMER,1,0,0,0,0,0,0
10307,"Classic Gift Ideas, Inc",2692.8,22,100.0,136.0,-36.0,Classic Cars,9,S10_4757,2004-10-14,October,2004,Shipped,4,Small Deal,1,0,0,Cervantes,Francisca,2155554695,782 First Street  ,Philadelphia,PA,71270,USA,AMER,1,0,0,0,0,0,0
10316,giftsbymail.co.uk,4128.96,33,100.0,136.0,-36.0,Classic Cars,17,S10_4757,2004-11-01,November,2004,Shipped,4,Medium Deal,0,1,0,Bennett,Helen,(198) 555-8888,Garden House Crowther Way  ,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,1,0,0,0,0,0,0
10325,Baane Mini Imports,3051.71,47,64.93,136.0,-71.07,Classic Cars,6,S10_4757,2004-11-05,November,2004,Shipped,4,Medium Deal,0,1,0,Bergulfsen,Jonas,07-98 9555,Erling Skakkes gate 78  ,Stavern,N/A,4110,Norway,EMEA,1,0,0,0,0,0,0
10337,Classic Legends Inc.,1201.25,25,48.05,136.0,-87.95,Classic Cars,8,S10_4757,2004-11-21,November,2004,Shipped,4,Small Deal,1,0,0,Hernandez,Maria,2125558493,5905 Pompton St.  Suite 750,NYC,NY,10022,USA,AMER,1,0,0,0,0,0,0
10350,Euro Shopping Channel,1962.22,26,75.47,136.0,-60.53,Classic Cars,5,S10_4757,2004-12-02,December,2004,Shipped,4,Small Deal,1,0,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,1,0,0,0,0,0,0
10359,Reims Collectables,2624.64,48,54.68,136.0,-81.32,Classic Cars,6,S10_4757,2004-12-15,December,2004,Shipped,4,Small Deal,1,0,0,Henriot,Paul,26.47.1555,59 rue de l'Abbaye  ,Reims,N/A,51100,France,EMEA,1,0,0,0,0,0,0
10373,"Oulu Toy Supplies, Inc.",4046.25,39,100.0,136.0,-36.0,Classic Cars,3,S10_4757,2005-01-31,January,2005,Shipped,1,Medium Deal,0,1,0,Koskitalo,Pirkko,981-443655,Torikatu 38  ,Oulu,N/A,90110,Finland,EMEA,1,0,0,0,0,0,0
10384,Corporate Gift Ideas Co.,4846.7,34,100.0,136.0,-36.0,Classic Cars,4,S10_4757,2005-02-23,February,2005,Shipped,1,Medium Deal,0,1,0,Brown,Julie,6505551386,7734 Strong St.  ,San Francisco,CA,N/A,USA,AMER,1,0,0,0,0,0,0
10395,Lyon Souveniers,3370.56,32,100.0,136.0,-36.0,Classic Cars,2,S10_4757,2005-03-17,March,2005,Shipped,1,Medium Deal,0,1,0,Da Cunha,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia  ,Paris,N/A,75508,France,EMEA,1,0,0,0,0,0,0
10400,The Sharp Gifts Warehouse,9661.44,64,100.0,136.0,-36.0,Classic Cars,9,S10_4757,2005-04-01,April,2005,Shipped,2,Large Deal,0,0,1,Frick,Sue,4085553659,3086 Ingle Ln.  ,San Jose,CA,94217,USA,AMER,1,0,0,0,0,0,0
10414,Gifts4AllAges.com,2764.88,19,100.0,136.0,-36.0,Classic Cars,3,S10_4757,2005-05-06,May,2005,On Hold,2,Small Deal,1,0,0,Yoshido,Juri,6175559555,8616 Spinnaker Dr.  ,Boston,MA,51003,USA,AMER,1,0,0,0,0,0,0
10103,Baane Mini Imports,5398.26,42,100.0,147.0,-47.0,Classic Cars,4,S10_4962,2003-01-29,January,2003,Shipped,1,Medium Deal,0,1,0,Bergulfsen,Jonas,07-98 9555,Erling Skakkes gate 78  ,Stavern,N/A,4110,Norway,EMEA,1,0,0,0,0,0,0
10114,"La Corne D'abondance, Co.",4305.28,31,100.0,147.0,-47.0,Classic Cars,8,S10_4962,2003-04-01,April,2003,Shipped,2,Medium Deal,0,1,0,Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne  ",Paris,N/A,75012,France,EMEA,1,0,0,0,0,0,0
10126,"Corrida Auto Replicas, Ltd",3347.74,22,100.0,147.0,-47.0,Classic Cars,4,S10_4962,2003-05-28,May,2003,Shipped,2,Medium Deal,0,1,0,Sommer,Mart�n,(91) 555 22 82,"C/ Araquil, 67  ",Madrid,N/A,28023,Spain,EMEA,1,0,0,0,0,0,0
10140,Technics Stores Inc.,3188.12,26,100.0,147.0,-47.0,Classic Cars,4,S10_4962,2003-07-24,July,2003,Shipped,3,Medium Deal,0,1,0,Hirano,Juri,6505556809,9408 Furth Circle  ,Burlingame,CA,94217,USA,AMER,1,0,0,0,0,0,0
10150,"Dragon Souveniers, Ltd.",3191.2,20,100.0,147.0,-47.0,Classic Cars,1,S10_4962,2003-09-19,September,2003,Shipped,3,Medium Deal,0,1,0,Natividad,Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Singapore,N/A,79903,Singapore,APAC,1,0,0,0,0,0,0
10164,Mini Auto Werke,3536.82,21,100.0,147.0,-47.0,Classic Cars,2,S10_4962,2003-10-21,October,2003,Resolved,4,Medium Deal,0,1,0,Mendel,Roland,7675-3555,Kirchgasse 6  ,Graz,N/A,8010,Austria,EMEA,1,0,0,0,0,0,0
10175,"Stylish Desk Decors, Co.",5362.83,33,100.0,147.0,-47.0,Classic Cars,9,S10_4962,2003-11-06,November,2003,Shipped,4,Medium Deal,0,1,0,Brown,Ann,(171) 555-0297,35 King George  ,London,N/A,WX3 6FW,UK,EMEA,1,0,0,0,0,0,0
10183,"Classic Gift Ideas, Inc",3433.36,28,100.0,147.0,-47.0,Classic Cars,1,S10_4962,2003-11-13,November,2003,Shipped,4,Medium Deal,0,1,0,Cervantes,Francisca,2155554695,782 First Street  ,Philadelphia,PA,71270,USA,AMER,1,0,0,0,0,0,0
10194,"Saveley & Henriot, Co.",4263.74,26,100.0,147.0,-47.0,Classic Cars,4,S10_4962,2003-11-25,November,2003,Shipped,4,Medium Deal,0,1,0,Saveley,Mary,78.32.5555,"2, rue du Commerce  ",Lyon,N/A,69004,France,EMEA,1,0,0,0,0,0,0
10207,Diecast Collectables,4076.19,31,100.0,147.0,-47.0,Classic Cars,15,S10_4962,2003-12-09,December,2003,Shipped,4,Medium Deal,0,1,0,Franco,Valarie,6175552555,6251 Ingle Ln.  ,Boston,MA,51003,USA,AMER,1,0,0,0,0,0,0
10217,Handji Gifts& Co,7020.48,48,100.0,147.0,-47.0,Classic Cars,4,S10_4962,2004-02-04,February,2004,Shipped,1,Large Deal,0,0,1,Victorino,Wendy,+65 224 1555,Village Close - 106 Linden Road Sandown  2nd Floor,Singapore,N/A,69045,Singapore,APAC,1,0,0,0,0,0,0
10229,Mini Gifts Distributors Ltd.,6426.5,50,100.0,147.0,-47.0,Classic Cars,9,S10_4962,2004-03-11,March,2004,Shipped,1,Medium Deal,0,1,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,1,0,0,0,0,0,0
10245,Super Scale Inc.,4591.72,28,100.0,147.0,-47.0,Classic Cars,2,S10_4962,2004-05-04,May,2004,Shipped,2,Medium Deal,0,1,0,Murphy,Leslie,2035559545,567 North Pendale Street  ,New Haven,CT,97823,USA,AMER,1,0,0,0,0,0,0
10259,Handji Gifts& Co,4033.38,26,100.0,147.0,-47.0,Classic Cars,12,S10_4962,2004-06-15,June,2004,Shipped,2,Medium Deal,0,1,0,Victorino,Wendy,+65 224 1555,Village Close - 106 Linden Road Sandown  2nd Floor,Singapore,N/A,69045,Singapore,APAC,1,0,0,0,0,0,0
10270,Souveniers And Things Co.,4302.08,32,100.0,147.0,-47.0,Classic Cars,2,S10_4962,2004-07-19,July,2004,Shipped,3,Medium Deal,0,1,0,Huxley,Adrian,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy  Level 6",Chatswood,NSW,2067,Australia,APAC,1,0,0,0,0,0,0
10281,Diecast Classics Inc.,7020.64,44,100.0,147.0,-47.0,Classic Cars,9,S10_4962,2004-08-19,August,2004,Shipped,3,Large Deal,0,0,1,Yu,Kyung,2155551555,7586 Pompton St.  ,Allentown,PA,70267,USA,AMER,1,0,0,0,0,0,0
10291,Scandinavian Gift Ideas,3855.9,30,100.0,147.0,-47.0,Classic Cars,4,S10_4962,2004-09-08,September,2004,Shipped,3,Medium Deal,0,1,0,Larsson,Maria,0695-34 6555,?kergatan 24  ,Boras,N/A,S-844 67,Sweden,EMEA,1,0,0,0,0,0,0
10305,Marta's Replicas Co.,6680.78,38,100.0,147.0,-47.0,Classic Cars,13,S10_4962,2004-10-13,October,2004,Shipped,4,Medium Deal,0,1,0,Hernandez,Marta,6175558555,39323 Spinnaker Dr.  ,Cambridge,MA,51247,USA,AMER,1,0,0,0,0,0,0
10313,Canadian Gift Exchange Network,6678.0,40,100.0,147.0,-47.0,Classic Cars,7,S10_4962,2004-10-22,October,2004,Shipped,4,Medium Deal,0,1,0,Tannamuri,Yoshi,(604) 555-3392,1900 Oak St.  ,Vancouver,BC,V3F 2K1,Canada,AMER,1,0,0,0,0,0,0
10322,Online Diecast Creations Co.,2851.54,46,61.99,147.0,-85.00999999999999,Classic Cars,8,S10_4962,2004-11-04,November,2004,Shipped,4,Small Deal,1,0,0,Young,Valarie,6035558647,2304 Long Airport Avenue  ,Nashua,NH,62005,USA,AMER,1,0,0,0,0,0,0
10334,"Volvo Model Replicas, Co",3188.12,26,100.0,147.0,-47.0,Classic Cars,2,S10_4962,2004-11-19,November,2004,On Hold,4,Medium Deal,0,1,0,Berglund,Christina,0921-12 3555,Berguvsv�gen  8  ,Lule,N/A,S-958 22,Sweden,EMEA,1,0,0,0,0,0,0
10347,"Australian Collectors, Co.",4428.0,27,100.0,147.0,-47.0,Classic Cars,2,S10_4962,2004-11-29,November,2004,Shipped,4,Medium Deal,0,1,0,Ferguson,Peter,03 9520 4555,636 St Kilda Road  Level 3,Melbourne,Victoria,3004,Australia,APAC,1,0,0,0,0,0,0
10357,Mini Gifts Distributors Ltd.,5780.92,43,100.0,147.0,-47.0,Classic Cars,9,S10_4962,2004-12-10,December,2004,Shipped,4,Medium Deal,0,1,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,1,0,0,0,0,0,0
10370,"Anna's Decorations, Ltd",2297.05,35,65.63,147.0,-81.37,Classic Cars,4,S10_4962,2005-01-20,January,2005,Shipped,1,Small Deal,1,0,0,O'Hara,Anna,02 9936 8555,201 Miller Street  Level 15,North Sydney,NSW,2060,Australia,APAC,1,0,0,0,0,0,0
10381,Corporate Gift Ideas Co.,6231.54,37,100.0,147.0,-47.0,Classic Cars,6,S10_4962,2005-02-17,February,2005,Shipped,1,Medium Deal,0,1,0,Brown,Julie,6505551386,7734 Strong St.  ,San Francisco,CA,N/A,USA,AMER,1,0,0,0,0,0,0
10391,"Anna's Decorations, Ltd",1735.3,37,46.9,147.0,-100.1,Classic Cars,7,S10_4962,2005-03-09,March,2005,Shipped,1,Small Deal,1,0,0,O'Hara,Anna,02 9936 8555,201 Miller Street  Level 15,North Sydney,NSW,2060,Australia,APAC,1,0,0,0,0,0,0
10411,Quebec Home Shopping Network,4427.73,27,100.0,147.0,-47.0,Classic Cars,2,S10_4962,2005-05-01,May,2005,Shipped,2,Medium Deal,0,1,0,Fresnisre,Jean,(514) 555-8054,43 rue St. Laurent  ,Montreal,Quebec,H1J 1C3,Canada,AMER,1,0,0,0,0,0,0
10425,La Rochelle Gifts,5894.94,38,100.0,147.0,-47.0,Classic Cars,12,S10_4962,2005-05-31,May,2005,In Process,2,Medium Deal,0,1,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,1,0,0,0,0,0,0
10108,Cruz & Sons Co.,5265.15,33,100.0,194.0,-94.0,Classic Cars,6,S12_1099,2003-03-03,March,2003,Shipped,1,Medium Deal,0,1,0,Cruz,Arnold,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03  ,Makati City,N/A,1227 MM,Philippines,APAC,1,0,0,0,0,0,0
10122,Marseille Mini Autos,7599.9,42,100.0,194.0,-94.0,Classic Cars,10,S12_1099,2003-05-08,May,2003,Shipped,2,Large Deal,0,0,1,Lebihan,Laurence,91.24.4555,"12, rue des Bouchers  ",Marseille,N/A,13008,France,EMEA,1,0,0,0,0,0,0
10135,Mini Gifts Distributors Ltd.,8008.56,42,100.0,194.0,-94.0,Classic Cars,7,S12_1099,2003-07-02,July,2003,Shipped,3,Large Deal,0,0,1,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,1,0,0,0,0,0,0
10147,Collectables For Less Inc.,9245.76,48,100.0,194.0,-94.0,Classic Cars,7,S12_1099,2003-09-05,September,2003,Shipped,3,Large Deal,0,0,1,Nelson,Allen,6175558555,7825 Douglas Av.  ,Brickhaven,MA,58339,USA,AMER,1,0,0,0,0,0,0
10159,Corporate Gift Ideas Co.,8296.35,41,100.0,194.0,-94.0,Classic Cars,2,S12_1099,2003-10-10,October,2003,Shipped,4,Large Deal,0,0,1,Brown,Julie,6505551386,7734 Strong St.  ,San Francisco,CA,N/A,USA,AMER,1,0,0,0,0,0,0
10169,"Anna's Decorations, Ltd",5019.9,30,100.0,194.0,-94.0,Classic Cars,2,S12_1099,2003-11-04,November,2003,Shipped,4,Medium Deal,0,1,0,O'Hara,Anna,02 9936 8555,201 Miller Street  Level 15,North Sydney,NSW,2060,Australia,APAC,1,0,0,0,0,0,0
10181,Herkku Gifts,5411.07,27,100.0,194.0,-94.0,Classic Cars,14,S12_1099,2003-11-12,November,2003,Shipped,4,Medium Deal,0,1,0,Oeztan,Veysel,+47 2267 3215,"Drammen 121, PR 744 Sentrum  ",Bergen,N/A,N 5804,Norway,EMEA,1,0,0,0,0,0,0
10191,"Toms Spezialitten, Ltd",3840.9,21,100.0,194.0,-94.0,Classic Cars,3,S12_1099,2003-11-20,November,2003,Shipped,4,Medium Deal,0,1,0,Pfalzheim,Henriette,0221-5554327,Mehrheimerstr. 369  ,Koln,N/A,50739,Germany,EMEA,1,0,0,0,0,0,0
10203,Euro Shopping Channel,3930.4,20,100.0,194.0,-94.0,Classic Cars,8,S12_1099,2003-12-02,December,2003,Shipped,4,Medium Deal,0,1,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,1,0,0,0,0,0,0
10211,Auto Canal Petit,7498.9,41,100.0,194.0,-94.0,Classic Cars,2,S12_1099,2004-01-15,January,2004,Shipped,1,Large Deal,0,0,1,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston  ",Paris,N/A,75016,France,EMEA,1,0,0,0,0,0,0
10225,"Vida Sport, Ltd",4517.91,27,100.0,194.0,-94.0,Classic Cars,9,S12_1099,2004-02-22,February,2004,Shipped,1,Medium Deal,0,1,0,Holz,Michael,0897-034555,Grenzacherweg 237  ,Gensve,N/A,1203,Switzerland,EMEA,1,0,0,0,0,0,0
10238,Danish Wholesale Imports,5774.72,28,100.0,194.0,-94.0,Classic Cars,3,S12_1099,2004-04-09,April,2004,Shipped,2,Medium Deal,0,1,0,Petersen,Jytte,31 12 3555,Vinb'ltet 34  ,Kobenhavn,N/A,1734,Denmark,EMEA,1,0,0,0,0,0,0
10253,"UK Collectables, Ltd.",3922.56,24,100.0,194.0,-94.0,Classic Cars,13,S12_1099,2004-06-01,June,2004,Cancelled,2,Medium Deal,0,1,0,Devon,Elizabeth,(171) 555-2282,Berkeley Gardens 12  Brewery  ,Liverpool,N/A,WX1 6LT,UK,EMEA,1,0,0,0,0,0,0
10266,L'ordine Souveniers,9160.36,44,100.0,194.0,-94.0,Classic Cars,14,S12_1099,2004-07-06,July,2004,Shipped,3,Large Deal,0,0,1,Moroni,Maurizio,0522-556555,Strada Provinciale 124  ,Reggio Emilia,N/A,42100,Italy,EMEA,1,0,0,0,0,0,0
10276,Online Mini Collectables,9631.0,50,100.0,194.0,-94.0,Classic Cars,3,S12_1099,2004-08-02,August,2004,Shipped,3,Large Deal,0,0,1,Barajas,Miguel,6175557555,7635 Spinnaker Dr.  ,Brickhaven,MA,58339,USA,AMER,1,0,0,0,0,0,0
10287,"Vida Sport, Ltd",3432.24,21,100.0,194.0,-94.0,Classic Cars,12,S12_1099,2004-08-30,August,2004,Shipped,3,Medium Deal,0,1,0,Holz,Michael,0897-034555,Grenzacherweg 237  ,Gensve,N/A,1203,Switzerland,EMEA,1,0,0,0,0,0,0
10300,"Blauer See Auto, Co.",5521.89,33,100.0,194.0,-94.0,Classic Cars,5,S12_1099,2003-10-04,October,2003,Shipped,4,Medium Deal,0,1,0,Keitel,Roland,+49 69 66 90 2555,Lyonerstr. 34  ,Frankfurt,N/A,60528,Germany,EMEA,1,0,0,0,0,0,0
10310,"Toms Spezialitten, Ltd",6934.62,33,100.0,194.0,-94.0,Classic Cars,10,S12_1099,2004-10-16,October,2004,Shipped,4,Medium Deal,0,1,0,Pfalzheim,Henriette,0221-5554327,Mehrheimerstr. 369  ,Koln,N/A,50739,Germany,EMEA,1,0,0,0,0,0,0
10320,"Volvo Model Replicas, Co",6876.11,31,100.0,194.0,-94.0,Classic Cars,3,S12_1099,2004-11-03,November,2004,Shipped,4,Medium Deal,0,1,0,Berglund,Christina,0921-12 3555,Berguvsv�gen  8  ,Lule,N/A,S-958 22,Sweden,EMEA,1,0,0,0,0,0,0
10329,Land of Toys Inc.,2930.27,41,71.47,194.0,-122.53,Classic Cars,5,S12_1099,2004-11-15,November,2004,Shipped,4,Small Deal,1,0,0,Yu,Kwai,2125557818,897 Long Airport Avenue  ,NYC,NY,10022,USA,AMER,1,0,0,0,0,0,0
10341,Salzburg Collectables,3584.25,45,79.65,194.0,-114.35,Classic Cars,2,S12_1099,2004-11-24,November,2004,Shipped,4,Medium Deal,0,1,0,Pipps,Georg,6562-9555,Geislweg 14  ,Salzburg,N/A,5020,Austria,EMEA,1,0,0,0,0,0,0
10363,Suominen Souveniers,2817.87,33,85.39,194.0,-108.61,Classic Cars,3,S12_1099,2005-01-06,January,2005,Shipped,1,Small Deal,1,0,0,Suominen,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy  ",Espoo,N/A,FIN-02271,Finland,EMEA,1,0,0,0,0,0,0
10375,La Rochelle Gifts,3420.0,45,76.0,194.0,-118.0,Classic Cars,7,S12_1099,2005-02-03,February,2005,Shipped,1,Medium Deal,0,1,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,1,0,0,0,0,0,0
